CustomerId,Gender,Age,Salary,LocationId,Churned
15567630,Male,40,138564.48,2,1
15587507,Male,47,187391.02,1,1
15733904,Male,32,33656.35,2,0
15709511,Male,43,100618.17,4,0
15579616,Female,42,198134.9,3,0
15694852,Male,29,50368.87,4,0
15589924,Female,40,108787.0,2,0
15799300,Male,31,33099.41,5,1
15731330,Female,40,124550.88,2,0
15694129,Female,28,5159.21,1,1
15620372,Male,31,48228.1,5,0
15744622,Male,32,108798.36,3,0
15799815,Female,23,21085.12,1,0
15759250,Male,51,28922.25,3,0
15732643,Female,53,62514.65,4,1
15690540,Female,41,177506.66,5,0
15803078,Female,38,90605.05,6,0
15652180,Male,30,132029.95,4,0
15741195,Male,19,176903.35,5,0
15743490,Female,56,29239.29,1,1
15575510,Female,32,153662.88,4,0
15732610,Female,28,154389.18,2,0
15602909,Female,41,166224.39,5,0
15734058,Male,32,21646.2,4,0
15801788,Female,29,171037.63,2,0
15702462,Female,44,112649.22,3,1
15683416,Male,51,193014.26,5,1
15794187,Male,36,118120.88,6,0
15792989,Female,71,25650.04,6,0
15613734,Female,33,113048.79,2,0
15606177,Male,39,87372.49,4,0
15636700,Male,39,146651.99,3,0
15645766,Male,25,8227.91,3,0
15671345,Female,42,57034.35,3,0
15652469,Male,27,93003.21,5,0
15749638,Female,51,165574.54,2,1
15728706,Female,49,13566.48,1,1
15735439,Female,31,82796.29,5,0
15778696,Female,36,119830.08,6,0
15624744,Male,42,72155.85,2,1
15584338,Female,40,62762.12,4,0
15726178,Female,48,183235.33,2,0
15794939,Female,72,105206.48,4,0
15788068,Male,45,22512.44,4,1
15572956,Male,36,122305.91,1,0
15780386,Male,40,173617.09,4,0
15791114,Male,37,160670.37,2,0
15708046,Male,31,158958.9,3,0
15719779,Male,25,93073.04,1,0
15591550,Male,36,67238.01,1,0
15639368,Male,25,172576.56,5,0
15699830,Female,40,122580.48,4,0
15569264,Male,32,149043.78,1,0
15595158,Male,31,105218.45,2,0
15599126,Female,43,78463.99,4,1
15650575,Female,59,160849.43,1,1
15641490,Female,25,87834.24,2,0
15680234,Male,27,166317.71,2,0
15592230,Male,41,137309.06,6,0
15626212,Male,29,166984.44,2,0
15700627,Female,46,166996.46,5,1
15782641,Female,29,188022.44,5,0
15784445,Male,33,194467.23,3,0
15813681,Male,24,125449.47,4,0
15596649,Female,39,137452.57,6,0
15700460,Female,55,123475.88,1,1
15724076,Female,57,38941.44,6,1
15784000,Female,34,177852.57,6,1
15733966,Female,55,31532.96,2,1
15612667,Male,42,136377.21,5,0
15654025,Female,51,130541.1,2,0
15589431,Male,47,65636.92,6,0
15578238,Male,47,193305.35,1,0
15566269,Male,25,47307.9,6,0
15639217,Male,34,100809.99,6,0
15688644,Male,31,109145.2,5,0
15662426,Male,32,91167.19,6,1
15720511,Male,41,175295.89,1,1
15567246,Male,32,127433.47,1,0
15647965,Female,57,71167.17,6,1
15679048,Male,41,111184.67,5,0
15675749,Female,23,141756.32,5,0
15782181,Male,35,72678.75,1,1
15795738,Male,31,172832.9,4,0
15773751,Female,29,158086.33,2,0
15655436,Male,47,168184.62,4,1
15691396,Male,31,72950.14,4,0
15796958,Male,39,48378.4,3,0
15801832,Male,42,23135.65,2,1
15661349,Male,35,65675.47,6,0
15719265,Male,46,170676.67,3,0
15779985,Female,37,27366.77,1,0
15663410,Male,51,152479.64,5,1
15704144,Male,33,105383.49,5,0
15774104,Male,39,48189.94,5,0
15812230,Female,42,100324.01,5,0
15742848,Male,41,65657.29,4,0
15745326,Female,62,17682.02,1,1
15674541,Male,52,111342.66,5,1
15728564,Male,41,134158.09,2,1
15580701,Male,33,79176.09,4,1
15688973,Female,39,83103.46,3,0
15709412,Male,30,63908.86,1,0
15607753,Female,23,90896.04,1,0
15705352,Male,38,76076.2,3,0
15602500,Male,38,103902.11,5,0
15672437,Male,72,142223.94,6,0
15720968,Male,27,147533.09,1,0
15730796,Female,21,169156.64,5,0
15768219,Male,36,141242.57,2,0
15663883,Male,32,149458.73,2,0
15589296,Female,40,86950.72,6,0
15586425,Male,28,176925.69,5,0
15679813,Male,28,40357.39,3,0
15681410,Female,36,26687.22,3,1
15668283,Male,48,78702.98,6,1
15624072,Male,22,176163.74,6,0
15669664,Male,54,4896.11,4,1
15682728,Female,32,114899.13,1,0
15573851,Female,38,92220.12,3,1
15733661,Female,27,6251.3,1,0
15710012,Male,44,43018.82,5,1
15763327,Male,32,27548.06,1,0
15668853,Female,44,120454.2,6,0
15639303,Male,48,133961.19,4,0
15691011,Male,42,131753.97,1,0
15638513,Female,40,38019.74,5,0
15648933,Male,44,28144.07,1,1
15628904,Male,35,45959.86,6,0
15644788,Female,30,189528.72,1,0
15598161,Male,47,170481.98,2,0
15745624,Male,37,94845.45,4,0
15733169,Male,22,161253.08,4,0
15801417,Male,37,115260.72,2,0
15592707,Female,64,60721.4,2,0
15593954,Female,47,121365.45,2,0
15714431,Male,37,101693.73,5,0
15638257,Female,54,54132.93,1,0
15690939,Male,28,10666.05,4,0
15723613,Female,28,41227.67,1,0
15813640,Female,40,10712.82,6,0
15707322,Female,48,98912.69,6,1
15588918,Female,42,197202.48,5,0
15600357,Female,40,150720.39,4,0
15747014,Female,28,74780.13,3,0
15809830,Male,50,79377.45,2,0
15662245,Male,32,8763.87,3,0
15651075,Male,35,177112.7,6,0
15594456,Female,56,85016.64,3,1
15583462,Male,28,88689.4,3,0
15757661,Female,39,95985.64,6,0
15729117,Female,31,166792.71,3,0
15749671,Male,35,68730.91,4,0
15566253,Male,44,146891.07,4,1
15595153,Female,44,148727.42,2,0
15698572,Female,36,43134.58,1,0
15674149,Male,36,40318.33,1,0
15623082,Female,35,97633.93,4,0
15797905,Female,48,65069.03,1,0
15746028,Female,24,166335.0,1,0
15582951,Female,25,121904.44,4,0
15616471,Male,51,175235.99,6,0
15641575,Male,37,56185.05,3,0
15638803,Female,32,131625.14,6,0
15808283,Female,33,152323.04,4,0
15811200,Female,34,165840.94,3,0
15733476,Male,30,176692.65,5,0
15633274,Male,34,121904.14,5,0
15582168,Female,61,123663.63,6,0
15807269,Male,43,119644.59,4,1
15602979,Male,29,66825.33,5,0
15660417,Female,43,94875.03,5,1
15590199,Male,28,76304.73,3,0
15641794,Male,33,39755.0,5,0
15779174,Female,36,180142.42,5,0
15785547,Male,28,83238.4,3,0
15795124,Male,50,5078.9,4,0
15718912,Female,44,132424.69,3,1
15592028,Female,46,109057.56,4,0
15580227,Male,33,115676.61,4,0
15657830,Male,43,149401.33,4,0
15798256,Female,45,89891.4,1,1
15643819,Female,25,82500.84,1,0
15754301,Male,39,6416.92,6,0
15726855,Female,45,189428.75,6,1
15755225,Male,34,178833.34,1,0
15725221,Male,62,42766.03,4,0
15789055,Male,35,90883.12,4,0
15617507,Female,36,80619.09,3,0
15668894,Male,41,120646.4,5,0
15589563,Male,31,41409.36,2,0
15693162,Female,29,112317.89,2,0
15750099,Female,36,152128.36,6,0
15795540,Female,36,177670.57,4,0
15794941,Female,41,189159.97,2,0
15611848,Male,32,159403.68,2,0
15581237,Male,33,149536.15,6,0
15738150,Male,45,155492.87,5,0
15678571,Male,21,24847.02,4,0
15736124,Male,25,115387.4,6,0
15623202,Female,39,171971.25,3,1
15804201,Male,42,126106.4,2,0
15596863,Female,38,28228.35,5,0
15696277,Female,34,138113.71,4,0
15748608,Male,42,43018.98,6,0
15723864,Male,47,83611.45,6,1
15802390,Female,34,118863.38,6,0
15774336,Male,44,91947.74,3,0
15648766,Male,35,94488.82,6,0
15659094,Female,34,47058.21,5,0
15606397,Female,44,44719.5,2,1
15642619,Male,46,174478.54,5,0
15666032,Male,28,45611.51,5,0
15595842,Male,45,73853.94,5,1
15753837,Male,38,196517.43,3,0
15783882,Female,41,92914.67,6,0
15799790,Male,35,31372.91,4,0
15628155,Female,35,109733.73,1,0
15703778,Male,33,36083.96,2,0
15722322,Female,78,188435.38,5,0
15639278,Female,36,169963.2,3,1
15568487,Male,35,69320.97,4,0
15682084,Male,31,36145.53,5,0
15642821,Female,48,137702.01,3,1
15601387,Male,35,71594.26,5,0
15642515,Female,42,65565.92,2,0
15710421,Female,36,101828.39,4,0
15726774,Male,35,39546.32,6,0
15649078,Female,27,110805.79,6,0
15641877,Male,47,2168.13,6,0
15796496,Female,31,190067.12,5,0
15815690,Female,40,77789.01,3,0
15631739,Male,24,127654.37,1,0
15625584,Male,32,79602.86,6,0
15802466,Female,53,80619.17,5,0
15697028,Male,34,160346.3,2,0
15575759,Female,40,109638.78,1,1
15567442,Female,75,1276.87,1,0
15746805,Male,33,49374.82,1,0
15636330,Female,48,31580.8,1,1
15714970,Male,32,20560.69,3,0
15653784,Male,37,84584.69,4,0
15693543,Female,33,15246.83,1,0
15773283,Male,65,32607.77,1,1
15742534,Female,28,155846.69,1,0
15569878,Male,37,3232.82,1,0
15729454,Male,33,177668.55,3,0
15578375,Male,39,134441.6,4,0
15785559,Male,43,111032.79,3,1
15649414,Female,61,45214.04,5,0
15701605,Male,37,67208.3,5,0
15686696,Female,37,80985.88,6,0
15625586,Male,35,167573.06,2,0
15654975,Female,53,160110.65,4,0
15782993,Male,51,127825.25,6,0
15774382,Male,49,123535.05,2,0
15689602,Male,38,41595.3,3,0
15756155,Male,32,97628.08,4,0
15812647,Male,34,91359.79,3,0
15736043,Male,34,97755.29,4,0
15696744,Female,31,182528.44,1,0
15602572,Male,33,142956.48,2,0
15674765,Male,44,10789.3,6,0
15678725,Female,29,130461.09,5,0
15694444,Female,32,190994.48,5,1
15795878,Male,45,159463.8,4,0
15735346,Female,41,57589.29,5,0
15687094,Female,28,40437.67,1,0
15790067,Male,39,56459.45,6,0
15605742,Male,43,39920.0,2,1
15566740,Male,51,148798.45,4,0
15664897,Female,35,63737.19,4,1
15585777,Male,38,154997.64,4,0
15650864,Male,42,34777.23,1,0
15806709,Male,33,93718.16,3,0
15633818,Male,32,133112.41,5,0
15713845,Male,38,175479.92,3,1
15639662,Male,38,96.27,6,0
15567013,Male,33,30804.68,3,0
15777784,Female,44,197193.49,5,0
15800251,Female,26,96792.15,6,0
15651315,Male,41,132719.8,4,0
15651450,Male,31,112157.31,1,0
15784218,Male,38,38015.34,5,0
15572398,Female,39,164018.98,4,0
15707962,Male,40,46774.94,1,0
15705663,Female,39,189664.43,1,0
15645355,Male,34,26106.39,3,1
15729557,Male,36,191535.11,3,1
15631436,Male,35,158937.55,3,0
15583073,Female,56,25222.6,5,1
15614361,Male,42,29296.74,5,0
15724684,Male,46,54394.28,2,0
15700083,Male,39,9234.06,2,0
15636541,Male,35,26796.73,1,0
15796015,Male,42,11796.89,4,0
15787222,Male,28,128461.29,3,0
15594270,Male,38,14278.18,3,0
15701524,Male,36,46811.77,2,0
15645847,Male,35,109393.19,4,1
15708867,Female,38,3966.5,2,1
15613140,Male,34,63173.64,6,0
15628893,Male,29,66367.33,2,0
15764073,Female,36,16274.67,3,0
15782879,Male,40,180553.48,6,0
15635964,Male,65,107563.16,5,1
15726087,Female,62,100941.57,4,0
15726313,Female,50,110230.4,3,0
15578073,Male,22,142331.85,4,0
15786249,Male,30,199099.51,1,0
15812850,Male,67,85890.16,3,0
15596972,Male,38,143938.27,3,0
15620579,Female,31,131644.41,3,0
15768270,Female,31,112395.98,1,0
15656597,Male,38,71856.3,3,0
15699446,Female,25,35770.84,1,0
15615004,Female,37,124364.63,6,0
15704771,Female,35,78101.29,6,0
15588372,Female,37,143096.49,1,1
15681439,Male,25,14073.11,4,0
15607509,Male,38,47388.41,3,0
15670343,Male,19,72306.07,6,0
15597968,Male,50,184839.7,4,1
15658432,Male,40,47886.44,2,0
15616431,Male,33,130474.03,2,0
15796957,Male,35,73181.39,3,1
15815552,Female,42,65706.86,6,0
15631871,Female,57,104379.36,5,0
15635870,Female,50,192146.63,5,1
15596713,Male,37,66977.68,3,0
15684211,Female,44,158742.81,4,0
15760521,Female,50,189414.74,2,0
15608408,Male,39,159130.32,6,0
15804721,Male,49,97640.2,5,0
15730272,Male,58,86022.09,3,0
15741988,Female,52,10014.72,2,1
15771728,Male,41,17384.21,4,0
15605113,Female,27,143315.57,2,0
15661945,Female,40,31669.18,6,0
15783816,Female,28,12761.16,4,0
15721207,Male,42,93429.95,4,0
15764072,Female,31,42012.55,6,0
15689412,Female,32,15798.7,2,0
15798385,Female,46,56408.14,6,0
15775339,Female,29,4696.44,6,0
15585256,Male,26,25042.1,1,0
15797329,Male,43,130442.08,6,1
15780220,Male,38,136521.82,2,0
15648951,Male,41,199108.88,3,0
15752409,Male,31,124596.63,1,0
15807524,Female,44,134394.78,3,0
15766649,Male,38,144275.39,1,0
15696812,Male,42,123410.23,6,0
15581295,Female,45,143298.06,6,0
15663234,Female,60,129562.74,4,0
15741417,Female,35,4595.05,2,0
15695174,Male,29,146715.07,6,0
15665168,Female,44,163558.36,5,0
15601503,Male,28,6947.09,1,0
15706131,Female,37,9170.54,5,0
15782758,Male,40,199674.83,1,0
15591091,Male,44,157166.79,1,1
15715877,Male,28,46072.52,1,0
15756918,Female,38,3524.69,5,0
15746662,Female,27,45563.94,3,0
15626679,Male,33,59103.13,5,0
15793343,Female,29,189558.44,6,0
15576774,Female,38,45779.9,4,0
15801316,Male,61,21859.06,5,0
15800514,Female,24,162699.7,3,1
15662232,Male,42,8567.18,3,0
15737778,Female,41,132943.88,6,0
15782096,Female,36,12916.32,5,1
15783522,Female,37,128799.86,5,0
15785373,Female,42,99347.8,4,1
15756272,Female,35,40980.87,1,1
15615245,Male,19,40368.65,6,0
15600174,Male,35,94738.54,2,0
15752956,Male,29,88842.8,3,0
15644882,Female,36,136934.91,1,0
15766272,Female,61,109356.53,3,0
15800620,Female,29,199635.93,2,0
15569764,Female,41,158408.23,5,0
15747458,Female,43,95936.84,4,0
15573171,Male,63,126688.83,4,1
15736769,Female,27,150850.29,5,0
15763381,Male,30,27802.0,6,0
15814430,Male,41,32430.94,1,1
15638607,Female,52,137332.37,3,1
15737133,Male,68,28601.68,1,0
15613945,Female,26,108411.66,2,0
15659937,Female,40,122518.5,1,0
15765287,Female,38,9015.07,5,0
15661723,Male,71,94433.08,5,1
15766064,Male,33,110371.84,6,0
15649616,Male,60,141364.62,5,1
15719017,Female,34,16245.25,1,0
15720919,Male,42,108348.94,2,1
15706706,Male,33,171668.2,4,0
15709653,Male,32,67364.42,2,0
15805104,Female,73,107867.38,3,0
15622442,Male,29,194310.1,4,0
15572801,Male,34,33950.08,3,0
15767598,Male,28,197588.32,1,0
15757897,Female,26,428.23,6,0
15568104,Female,26,34948.77,6,0
15763414,Male,32,82084.3,2,0
15732265,Male,33,64804.59,3,0
15621974,Female,33,83556.65,2,0
15803947,Female,30,71926.28,6,1
15720706,Female,39,122925.44,2,0
15759290,Male,29,13133.88,1,0
15651664,Female,61,62845.64,5,1
15795132,Female,25,28411.23,5,0
15811565,Female,47,28640.92,2,1
15713774,Female,46,156787.34,6,1
15691840,Female,37,125307.87,1,0
15682021,Male,23,131736.23,5,0
15612931,Female,50,128262.14,3,0
15676707,Female,39,91366.42,6,0
15601383,Male,44,82290.81,2,0
15662662,Female,30,66190.21,3,0
15752694,Female,32,23920.65,2,0
15590683,Female,31,45438.38,6,0
15773591,Male,46,93360.35,5,0
15723620,Male,41,14496.67,3,0
15671779,Male,39,168521.72,5,0
15672966,Female,64,103318.44,2,0
15624667,Male,35,87219.41,5,0
15812888,Male,41,197490.39,4,1
15724154,Female,49,126812.63,6,1
15749540,Male,36,94283.09,5,0
15621063,Female,42,46857.52,5,0
15661626,Female,45,81491.7,3,1
15698703,Male,40,129107.97,4,0
15801431,Female,48,49732.9,6,0
15649451,Male,25,88728.47,6,0
15626156,Female,60,86981.45,4,0
15606158,Female,39,3740.93,1,0
15589496,Male,34,67949.32,6,0
15730345,Female,35,147636.46,6,0
15572038,Male,35,188891.96,6,1
15643439,Male,47,25482.62,6,0
15604158,Female,39,18391.93,5,0
15657396,Male,31,140168.36,3,0
15709478,Male,37,161064.29,3,0
15628824,Female,37,183542.08,2,0
15814519,Female,37,194238.92,4,0
15636520,Male,27,7900.46,6,0
15794414,Male,46,51424.29,2,0
15643671,Male,49,152450.84,5,1
15700650,Male,34,55816.2,6,0
15680224,Female,26,32909.13,4,0
15784286,Male,40,100637.07,4,0
15693996,Female,33,142911.99,6,0
15764343,Female,46,26287.21,6,0
15704168,Male,38,60775.76,6,1
15680197,Male,41,146257.77,6,0
15633729,Male,43,28332.0,1,0
15577683,Female,29,100919.19,6,0
15800746,Male,45,102591.9,6,1
15788686,Male,40,25554.4,1,0
15742798,Female,22,152107.93,1,1
15596647,Male,54,69381.05,3,0
15756070,Female,44,101728.46,3,0
15775116,Male,31,89040.61,3,0
15575428,Female,35,16910.98,4,0
15654074,Male,38,150468.35,1,0
15695872,Female,30,177613.19,4,0
15568885,Female,34,120672.09,6,0
15725036,Male,42,77142.85,4,0
15632665,Male,61,127804.66,3,1
15571476,Male,38,158344.63,3,0
15776850,Female,43,167179.48,6,0
15623649,Male,32,15404.64,3,0
15751131,Female,41,156036.19,2,0
15688128,Male,34,144725.14,4,0
15678412,Female,45,22558.74,5,0
15770291,Female,29,147342.03,3,0
15583392,Male,37,85470.45,3,1
15690731,Male,40,194656.11,2,0
15697948,Female,36,48505.1,2,0
15608328,Female,41,101491.23,2,0
15766378,Female,45,164117.69,6,0
15600813,Male,50,124626.57,3,0
15706217,Male,28,34490.06,2,0
15601417,Male,32,90967.37,4,0
15610972,Female,44,24208.84,3,1
15674620,Female,37,174873.09,4,0
15785350,Male,23,170262.97,4,0
15749119,Female,31,112289.06,6,0
15756535,Male,39,93783.0,1,0
15700965,Female,32,150026.79,4,0
15791851,Female,34,102036.82,1,0
15717156,Male,30,898.51,1,0
15740846,Male,40,95124.4,1,0
15573284,Female,45,11514.39,6,0
15729083,Male,36,27468.72,4,0
15611612,Female,29,37092.43,1,0
15694381,Male,51,171587.9,6,0
15651737,Male,44,80828.78,3,0
15663168,Male,35,169287.99,1,0
15643426,Female,36,13197.44,3,0
15618245,Male,31,54439.53,2,0
15717527,Female,49,38186.85,2,0
15793478,Female,39,27274.6,2,1
15642248,Male,66,65758.19,1,0
15640377,Female,36,97767.63,2,0
15723950,Male,40,115468.84,2,1
15590327,Female,42,98293.14,5,0
15706199,Male,36,182059.28,5,0
15671514,Female,33,128538.05,2,0
15727041,Male,71,108841.83,1,0
15738063,Male,29,18581.84,4,0
15711733,Male,48,146821.42,4,0
15652320,Male,40,100727.68,6,0
15634180,Male,26,39356.38,3,0
15694566,Female,42,169921.11,1,1
15726103,Female,55,42364.75,3,1
15646351,Male,27,28823.04,4,0
15730044,Female,42,182436.81,1,1
15795186,Male,38,115700.2,4,0
15784890,Female,32,16725.53,1,0
15694125,Male,57,56875.76,3,0
15565891,Male,39,56214.09,3,0
15674254,Female,45,193412.05,3,0
15775206,Male,37,83263.04,5,0
15797627,Male,54,13404.4,5,0
15649853,Female,45,184474.15,2,1
15610379,Male,30,121124.53,4,0
15659800,Female,50,152567.75,1,1
15716236,Male,35,10722.54,1,0
15672053,Male,38,58010.98,3,0
15663933,Female,35,163440.8,1,1
15814236,Female,38,102606.92,6,0
15583597,Male,47,80591.18,1,0
15607395,Female,33,177362.45,2,0
15694556,Male,60,120257.7,1,1
15744109,Male,32,180622.02,5,0
15800688,Female,42,130404.53,2,0
15810878,Female,38,147797.54,3,0
15587835,Male,41,57844.26,6,0
15763515,Male,30,162523.66,6,0
15725882,Female,40,54495.82,4,0
15788022,Female,41,169183.66,3,0
15663917,Male,43,80262.91,3,0
15656865,Male,69,8751.59,6,0
15667971,Female,34,102628.98,1,0
15800366,Male,29,94823.95,5,0
15717231,Male,37,90821.66,1,0
15643188,Female,47,153194.32,3,1
15671351,Male,35,87310.59,5,0
15573628,Female,51,146411.41,5,1
15698953,Male,36,74048.1,3,1
15753888,Female,62,23386.77,4,1
15737961,Female,29,92898.17,1,0
15801701,Male,35,45956.05,2,0
15684419,Female,37,71738.56,1,0
15794266,Male,32,103560.98,3,0
15810711,Male,37,52367.29,2,0
15771270,Female,27,152916.05,4,1
15607786,Male,26,4410.77,5,0
15624519,Female,49,74771.22,4,1
15799910,Male,32,193817.63,1,1
15602479,Male,37,26793.82,6,0
15617419,Female,29,32526.64,1,0
15657603,Female,35,824.0,1,0
15570379,Male,51,85250.77,2,1
15772996,Male,40,83508.93,3,0
15729574,Male,71,173599.38,6,0
15737267,Female,49,79342.31,3,1
15799128,Female,38,57600.66,3,0
15813327,Male,21,56191.99,1,0
15711921,Male,29,6770.44,3,0
15654300,Male,33,101694.67,1,0
15569945,Male,29,69113.14,2,0
15569666,Female,45,172674.36,3,1
15681887,Male,33,26606.28,5,0
15608873,Male,51,53353.36,2,0
15762091,Female,22,63747.51,4,0
15722053,Male,33,190112.05,5,0
15782100,Male,22,110317.39,4,0
15765300,Male,40,148623.43,2,1
15743570,Female,34,125253.46,3,0
15608541,Male,46,101954.78,3,1
15750671,Male,31,168462.26,4,0
15813659,Female,56,26215.85,4,1
15757867,Female,30,97045.32,6,1
15652914,Male,38,53534.8,1,0
15723818,Female,37,8949.2,2,0
15713819,Male,48,163116.75,3,0
15656484,Male,40,140745.91,4,0
15778515,Male,40,171515.84,4,0
15803840,Female,32,150803.44,3,0
15735339,Male,39,76884.05,6,0
15600392,Female,53,170454.93,3,1
15625740,Male,62,143104.3,2,0
15663817,Male,46,55701.62,2,0
15734461,Male,31,186370.3,1,0
15780142,Male,43,24275.32,1,0
15709920,Female,33,50774.81,3,1
15684248,Male,21,154279.87,4,0
15643158,Female,40,68462.59,6,1
15693902,Male,19,91036.74,2,0
15578307,Female,33,83681.97,6,0
15585379,Male,39,199484.96,6,0
15758510,Male,26,152491.22,6,0
15692918,Male,36,134875.37,4,0
15705301,Male,41,184366.14,2,0
15718231,Male,28,189839.93,5,0
15567991,Male,31,175643.44,1,0
15772650,Male,55,3268.17,2,1
15574795,Female,38,47089.72,3,0
15706036,Male,38,46562.02,6,0
15723856,Female,29,62487.97,2,0
15812920,Male,40,181598.25,6,0
15691287,Female,33,64815.05,2,1
15804797,Female,54,70196.23,2,1
15708650,Female,31,160383.47,2,0
15712777,Male,38,35848.12,4,0
15786469,Female,34,87278.48,2,0
15669219,Male,35,94498.82,5,0
15641004,Female,48,133486.36,2,0
15648067,Male,39,73107.6,2,0
15704014,Male,37,195333.98,2,0
15645136,Male,30,121525.48,4,0
15709604,Male,23,173843.21,6,0
15713637,Male,34,185227.42,5,0
15793901,Female,27,125244.18,2,0
15569759,Female,27,163113.41,3,0
15712930,Male,42,123006.91,5,0
15586504,Male,40,40463.03,4,0
15677317,Female,29,131363.57,4,1
15664270,Male,45,188305.85,1,1
15731519,Female,30,143994.86,5,0
15745623,Male,32,89368.59,2,0
15813862,Male,66,158365.89,6,0
15641934,Female,46,78753.12,5,1
15713043,Female,33,100408.31,3,0
15700749,Female,39,24677.54,4,0
15697567,Male,33,39570.78,1,0
15715414,Female,38,155665.76,4,0
15639530,Male,42,168294.27,6,0
15726058,Male,27,87908.01,2,0
15725665,Male,47,191198.92,4,1
15698872,Female,39,191207.03,2,0
15812184,Female,31,128954.05,5,0
15742609,Male,28,59905.29,6,0
15815043,Male,49,162012.6,3,0
15640648,Male,36,19231.98,3,0
15627203,Male,54,175749.36,2,0
15786196,Female,44,60533.96,5,1
15612095,Female,48,137508.42,5,1
15674368,Female,39,189430.86,6,0
15783477,Female,39,6723.66,4,0
15757559,Female,53,41371.68,6,1
15591036,Female,43,125140.72,3,1
15761241,Female,36,143683.75,1,0
15695078,Male,32,170770.44,1,0
15645744,Female,30,157397.57,4,0
15566988,Female,46,50595.15,2,1
15749300,Female,47,50390.98,3,0
15594340,Male,41,163150.03,3,1
15607065,Male,34,138280.17,1,0
15778089,Male,37,135067.02,5,0
15773723,Female,22,163534.75,4,1
15697035,Female,31,86657.48,2,0
15679668,Male,38,162087.82,6,0
15709861,Male,30,28879.3,6,0
15791958,Female,41,169203.51,6,1
15791030,Female,33,102426.12,3,0
15695339,Male,53,54676.1,5,1
15658813,Female,55,18369.33,2,0
15715709,Male,43,159888.1,3,0
15722533,Female,40,167636.15,4,0
15683118,Male,32,138889.15,4,0
15672798,Female,45,199392.14,4,0
15680112,Female,35,189560.43,4,0
15714575,Female,44,17375.27,6,1
15806808,Female,57,140225.14,3,1
15590637,Male,41,61018.85,1,0
15657535,Male,29,51907.72,2,1
15696141,Female,31,47018.75,3,0
15811947,Male,33,33700.52,1,0
15649024,Female,39,59636.43,5,1
15594928,Female,38,157147.59,4,0
15765532,Male,76,191393.26,1,0
15741719,Female,40,199862.75,3,0
15665629,Female,33,20016.59,1,0
15728917,Male,48,30635.52,3,1
15762993,Male,32,117832.88,6,0
15571193,Male,42,22497.1,5,1
15653521,Female,40,747.88,3,0
15802220,Male,35,76870.81,6,0
15644132,Female,30,107848.24,6,0
15600832,Female,43,103726.71,3,0
15797919,Male,37,178268.36,2,0
15603743,Male,28,126281.83,4,0
15579714,Female,29,196651.72,4,0
15634295,Male,35,5962.3,3,0
15786680,Male,37,21928.81,6,0
15623499,Male,49,127022.87,2,1
15691823,Male,37,162763.01,6,0
15809279,Male,45,113950.51,5,0
15758039,Male,44,104930.46,3,0
15807163,Female,38,52337.97,6,1
15631639,Female,40,179964.55,1,0
15713770,Male,41,83753.64,5,0
15698167,Female,24,182913.95,3,0
15781710,Female,31,166720.28,5,0
15801296,Female,37,192721.98,3,0
15704378,Male,37,180241.44,4,0
15767891,Female,28,48475.12,5,0
15640667,Female,41,126551.48,2,0
15702145,Male,33,64872.55,6,0
15679738,Female,35,98031.53,3,1
15636634,Female,25,93524.22,6,0
15809227,Male,35,56991.66,5,0
15601811,Female,53,183980.56,4,1
15625494,Female,32,130234.63,4,0
15723737,Male,27,32454.26,6,0
15682955,Female,32,75396.43,1,0
15758856,Male,45,167756.45,3,0
15746065,Male,35,24799.47,4,0
15783865,Male,59,60429.43,4,0
15745455,Male,62,74241.09,3,0
15583033,Female,20,78310.82,2,0
15644212,Male,28,119419.37,4,0
15735688,Female,31,91305.77,6,0
15658577,Female,37,25136.95,2,1
15606887,Female,30,193880.6,6,1
15783026,Female,41,47856.78,5,0
15579892,Male,19,4491.77,2,0
15802088,Female,22,101311.95,4,0
15589323,Female,24,38830.72,4,0
15636395,Female,31,26817.23,6,0
15712772,Male,28,199727.72,1,0
15700937,Female,24,67445.85,1,0
15766659,Male,33,161002.29,5,0
15814033,Male,38,20778.39,4,0
15783007,Female,45,41042.4,5,1
15654183,Female,26,67484.16,2,0
15609899,Male,37,121763.68,3,0
15747323,Male,48,157358.43,6,1
15582591,Male,59,110275.17,6,0
15738835,Male,38,43801.27,5,0
15782404,Female,34,9085.0,6,0
15697480,Male,30,143086.09,5,0
15697045,Female,35,100556.98,6,0
15781234,Female,35,140000.29,3,0
15579891,Male,52,186775.25,1,0
15805690,Female,35,133570.43,4,1
15612139,Female,33,154990.58,5,1
15568834,Male,27,27654.44,3,0
15709917,Female,46,137763.93,2,0
15718843,Male,41,25723.73,2,0
15799494,Male,44,186285.52,2,0
15673439,Female,50,142208.5,5,1
15669011,Female,44,169862.01,3,1
15581388,Male,33,41365.85,5,0
15743153,Female,40,30812.84,5,0
15579787,Male,39,155023.93,2,0
15759966,Female,36,159416.58,2,0
15601045,Male,37,76259.23,5,0
15764021,Male,34,105965.25,3,0
15687218,Female,27,50743.83,4,0
15626452,Male,32,147720.27,5,0
15700964,Female,27,167387.36,4,0
15768887,Male,26,95159.13,6,0
15735358,Male,46,4654.28,1,0
15749472,Male,45,130376.68,6,0
15685872,Female,29,173486.39,5,0
15760851,Male,31,93881.75,6,0
15734588,Male,46,36376.97,4,0
15784594,Female,37,128499.94,1,0
15606435,Male,69,105898.69,2,0
